,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
1094,T.Smith,Torrey Smith,PHI,WR,7.4,1.2,8.2,14.83,1,5,20,5,0,0.1,-0.2,0.3,2017,REG,16,2017122501
1095,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,7.3,2.5,9.1,30.73,6,7,85.71,75,1,2.9,4.3,-1.4,2017,REG,16,2017122500
1096,G.Tate,Golden Tate,DET,WR,7.2,2.8,9.1,17.82,3,6,50,14,0,4.6,4.5,0.1,2017,REG,16,2017122402
1097,J.Grant,Jakeem Grant,MIA,WR,7.2,2.9,8.1,12.46,4,6,66.67,107,1,23.3,7.7,15.6,2017,REG,16,2017122403
1098,R.Anderson,Robby Anderson,NYJ,WR,7.2,4.4,8.1,25.13,5,7,71.43,51,0,5.1,5.3,-0.2,2017,REG,16,2017122406
1099,C.Coleman,Corey Coleman,CLE,WR,6.7,2.4,7.6,19.72,1,6,16.67,3,0,-0.3,1.6,-1.9,2017,REG,16,2017122401
1100,C.Davis,Corey Davis,TEN,WR,6.7,2.4,13.5,39,6,9,66.67,91,0,4.5,3.3,1.2,2017,REG,16,2017122407
1101,E.Decker,Eric Decker,TEN,WR,6.6,3.5,5,16.23,6,10,60,73,0,7.2,5.2,2,2017,REG,16,2017122407
1102,J.Gordon,Josh Gordon,CLE,WR,6.6,2.3,14.6,50.75,2,8,25,19,0,5.8,5.3,0.5,2017,REG,16,2017122401
1103,D.Baldwin,Doug Baldwin,SEA,WR,6.5,2.5,14.5,49.18,4,6,66.67,35,1,2.5,3.4,-0.8,2017,REG,16,2017122411
1104,J.Nelson,Jordy Nelson,GB,WR,6.5,3.2,5.7,5.92,3,5,60,11,0,1.2,4.1,-2.9,2017,REG,16,2017122301
1105,Z.Ertz,Zach Ertz,PHI,TE,6.5,4.1,6.1,31.05,9,14,64.29,81,0,4.8,7.4,-2.5,2017,REG,16,2017122501
1106,M.Goodwin,Marquise Goodwin,SF,WR,6.5,1.8,10.6,25.53,3,6,50,37,0,4.7,5.8,-1.1,2017,REG,16,2017122409
1107,K.Golladay,Kenny Golladay,DET,WR,6.4,2.3,9.4,24.6,4,8,50,28,0,6.3,6,0.3,2017,REG,16,2017122402
1108,E.Ebron,Eric Ebron,DET,TE,6.4,1.5,9.7,25.32,5,8,62.5,83,1,5,3.4,1.6,2017,REG,16,2017122402
1109,N.Agholor,Nelson Agholor,PHI,WR,6.3,3.5,14.8,37.55,4,7,57.14,35,0,5.2,4.8,0.4,2017,REG,16,2017122501
1110,J.Doyle,Jack Doyle,IND,TE,6.3,3.6,3.6,14.84,5,10,50,41,0,6.5,6,0.5,2017,REG,16,2017122300
1111,D.Walker,Delanie Walker,TEN,TE,6.3,2.5,8,12.83,3,5,60,33,0,6,10.6,-4.5,2017,REG,16,2017122407
1112,M.Evans,Mike Evans,TB,WR,6.3,1.8,15.6,39.2,6,8,75,107,0,1.4,1.9,-0.5,2017,REG,16,2017122400
1113,G.Olsen,Greg Olsen,CAR,TE,6.3,2.3,12.4,34.74,3,6,50,27,0,2.3,4.1,-1.8,2017,REG,16,2017122400
1114,D.Parker,DeVante Parker,MIA,WR,6.2,1.6,13.9,35.72,5,10,50,63,0,1.6,2,-0.4,2017,REG,16,2017122403
1115,J.Doctson,Josh Doctson,WAS,WR,6.1,2.7,15.1,47.14,2,13,15.38,61,1,11.8,12.9,-1,2017,REG,16,2017122408
1116,D.Hopkins,DeAndre Hopkins,HOU,WR,6,2.5,11.3,63.76,4,6,66.67,65,1,9,5.6,3.4,2017,REG,16,2017122500
1117,K.Wright,Kendall Wright,CHI,WR,6,3.4,6,23.55,4,6,66.67,27,0,3.6,4.9,-1.3,2017,REG,16,2017122401
1118,J.Witten,Jason Witten,DAL,TE,6,2.9,6.6,26.65,5,9,55.56,39,0,1.2,1.7,-0.5,2017,REG,16,2017122411
1119,K.Cole,Keelan Cole,JAX,WR,6,2.9,11.9,40.44,6,13,46.15,108,0,5.9,4.5,1.4,2017,REG,16,2017122409
1120,R.Cobb,Randall Cobb,GB,WR,5.9,2.5,12.3,17.88,4,7,57.14,22,0,3.7,3.3,0.4,2017,REG,16,2017122301
1121,K.Allen,Keenan Allen,LAC,WR,5.8,3,8.5,26.49,5,10,50,63,0,6.3,5.6,0.7,2017,REG,16,2017122406
1122,L.Kendricks,Lance Kendricks,GB,TE,5.8,2.8,8,15.04,4,9,44.44,36,0,2.4,2.6,-0.2,2017,REG,16,2017122301
1123,A.Derby,A.J. Derby,MIA,TE,5.8,2.9,13.7,17.59,1,5,20,11,0,6,4.7,1.3,2017,REG,16,2017122403
1124,R.Lewis,Roger Lewis,NYG,WR,5.8,1.7,9.7,30.68,4,11,36.36,40,0,2.5,3.9,-1.4,2017,REG,16,2017122410
1125,A.Wilson,Albert Wilson,KC,WR,5.7,4.1,8.2,18.23,3,8,37.5,36,0,10.9,8.8,2.2,2017,REG,16,2017122403
1126,M.Sanu,Mohamed Sanu,ATL,WR,5.7,3.8,7.2,14.32,4,6,66.67,31,0,3.5,4.7,-1.2,2017,REG,16,2017122405
1127,T.Williams,Tyrell Williams,LAC,WR,5.7,4,11,20.57,5,6,83.33,50,0,3.9,7.1,-3.3,2017,REG,16,2017122406
1128,R.Ellison,Rhett Ellison,NYG,TE,5.7,2.1,8.4,16.75,4,7,57.14,60,0,5.9,4.6,1.3,2017,REG,16,2017122410
1129,M.Thomas,Michael Thomas,NO,WR,5.6,2.3,8.9,29.17,4,5,80,66,0,6.3,3.1,3.3,2017,REG,16,2017122405
1130,C.Clay,Charles Clay,BUF,TE,5.6,2,7.6,24.96,4,10,40,37,0,7.1,6.3,0.7,2017,REG,16,2017122404
1131,A.Thielen,Adam Thielen,MIN,WR,5.6,3.4,16.8,40.16,2,6,33.33,24,0,2.1,9.5,-7.4,2017,REG,16,2017122301
1132,D.Westbrook,Dede Westbrook,JAX,WR,5.6,3.3,15.5,28.4,4,7,57.14,74,0,4.1,3.3,0.8,2017,REG,16,2017122409
1133,A.Seferian-Jenkins,Austin Seferian-Jenkins,NYJ,TE,5.6,4.4,5.5,19.6,4,8,50,21,0,1.7,5.1,-3.4,2017,REG,16,2017122406
1134,J.Kearse,Jermaine Kearse,NYJ,WR,5.5,3,12.5,44.34,5,8,62.5,42,0,3.7,5,-1.3,2017,REG,16,2017122406
1135,M.Wallace,Mike Wallace,BAL,WR,5.5,2,12.1,37.47,4,6,66.67,60,0,2.7,2.6,0,2017,REG,16,2017122300
1136,A.Green,A.J. Green,CIN,WR,5.4,1.8,14.5,54.92,6,10,60,81,0,4.5,3.8,0.7,2017,REG,16,2017122402
1137,B.Cooks,Brandin Cooks,NE,WR,5.4,3.3,18.2,42.11,2,5,40,19,0,2.8,1.9,0.9,2017,REG,16,2017122404
1138,J.Jones,Julio Jones,ATL,WR,5.2,2.1,14.6,53.33,7,11,63.64,149,0,8.6,7.8,0.8,2017,REG,16,2017122405
1139,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5.2,2.3,9.7,46.7,9,15,60,119,1,4,3.1,0.9,2017,REG,16,2017122410
1140,S.Roberts,Seth Roberts,OAK,WR,5,1.8,9.2,30.64,3,6,50,23,0,1.5,2.6,-1.2,2017,REG,16,2017122501
1141,D.Harris,Demetrius Harris,KC,TE,5,3.1,5.8,11.27,4,7,57.14,34,0,6.8,4.5,2.4,2017,REG,16,2017122403
1142,M.Clark,Michael Clark,GB,WR,4.9,2,19.2,35.92,3,9,33.33,36,0,0.8,2,-1.2,2017,REG,16,2017122301
1143,T.Kelce,Travis Kelce,KC,TE,4.8,2.7,15.4,34.36,4,8,50,47,1,0.7,3.4,-2.7,2017,REG,16,2017122403
1144,D.Thompson,Deonte Thompson,BUF,WR,4.7,2.3,14.2,23.35,4,5,80,91,0,9.3,12.7,-3.5,2017,REG,16,2017122404
1145,T.Boyd,Tyler Boyd,CIN,WR,4.7,3.1,6.1,13.95,5,6,83.33,39,0,4.8,5.6,-0.8,2017,REG,16,2017122402
1146,S.Shepard,Sterling Shepard,NYG,WR,4.6,1.6,12.7,29.16,5,8,62.5,45,0,1.3,2.9,-1.6,2017,REG,16,2017122410
1147,T.Hill,Tyreek Hill,KC,WR,4.6,2.7,11.6,22.74,6,7,85.71,109,0,5.3,4.9,0.4,2017,REG,16,2017122403
1148,C.Kupp,Cooper Kupp,LA,WR,4.5,3.4,12.1,28.75,4,6,66.67,65,1,2.9,4.3,-1.3,2017,REG,16,2017122407
1149,R.Woods,Robert Woods,LA,WR,4.5,2.3,12.7,40.06,3,8,37.5,33,0,1.4,4,-2.7,2017,REG,16,2017122407
1150,J.Landry,Jarvis Landry,MIA,WR,4.5,2.6,4.8,8.58,5,7,71.43,51,0,4.9,3.8,1.1,2017,REG,16,2017122403
1151,M.Jones,Marvin Jones,DET,WR,4.3,2.1,13.4,21.85,3,5,60,50,0,3.4,3.8,-0.4,2017,REG,16,2017122402
1152,S.Diggs,Stefon Diggs,MIN,WR,4.3,2.9,9.1,28.87,5,8,62.5,60,1,4.2,5.6,-1.4,2017,REG,16,2017122301
1153,T.Hilton,T.Y. Hilton,IND,WR,4.3,2.7,12.2,61.17,6,12,50,100,0,3.1,5,-2,2017,REG,16,2017122300
1154,R.Gronkowski,Rob Gronkowski,NE,TE,4.1,2.4,9,29.23,5,7,71.43,67,1,4.7,4.1,0.6,2017,REG,16,2017122404
1155,V.McDonald,Vance McDonald,PIT,TE,4.1,2.9,5.2,12.57,4,5,80,52,0,8.4,7.7,0.7,2017,REG,16,2017122500
1156,B.Watson,Benjamin Watson,BAL,TE,4,3.1,3.4,10.63,5,6,83.33,40,0,4.5,3.6,0.9,2017,REG,16,2017122300
1157,S.Watkins,Sammy Watkins,LA,WR,3.8,1.9,7.8,21.51,3,7,42.86,30,1,3,3.3,-0.3,2017,REG,16,2017122407
1158,D.Thomas,Demaryius Thomas,DEN,WR,3.8,2.9,8.2,30.73,4,6,66.67,52,0,3.5,4.5,-1,2017,REG,16,2017122408
1159,K.Bourne,Kendrick Bourne,SF,WR,3.7,3.1,14,28.08,1,5,20,12,0,8.1,7.4,0.7,2017,REG,16,2017122409
1160,D.Bryant,Dez Bryant,DAL,WR,3.2,2.7,12,32.31,3,6,50,43,0,0.4,1.4,-1,2017,REG,16,2017122411
1161,W.Fuller,Will Fuller,HOU,WR,3,2.4,4.4,20.47,1,5,20,10,0,4.7,8,-3.3,2017,REG,16,2017122500
1162,K.Benjamin,Kelvin Benjamin,BUF,WR,2.8,1.4,10.7,24.6,5,7,71.43,70,0,4.4,2.4,2,2017,REG,16,2017122404
1163,A.Gates,Antonio Gates,LAC,TE,2.5,2.7,9.5,23.55,6,8,75,81,1,3.4,3.7,-0.3,2017,REG,16,2017122406
1164,M.Clark,Michael Clark,GB,WR,9.4,2.5,11.1,31.48,1,5,20,5,0,5.3,6,-0.8,2017,REG,17,2017123102
1165,K.Bourne,Kendrick Bourne,SF,WR,9.3,2.2,14.2,27.48,2,5,40,28,0,5.2,4.8,0.3,2017,REG,17,2017123114
1166,P.Dorsett,Phillip Dorsett,NE,WR,9.1,2.4,19.2,24.94,3,5,60,26,0,1.9,2.3,-0.4,2017,REG,17,2017123106
1167,J.Brown,Jaron Brown,ARI,WR,8.7,2.1,28,38.23,1,5,20,25,1,,,,2017,REG,17,2017123115
1168,T.Benjamin,Travis Benjamin,LAC,WR,8.7,2.8,15.7,24.59,4,5,80,96,1,9.6,7.9,1.7,2017,REG,17,2017123113
1169,R.Grant,Ryan Grant,WAS,WR,8.7,4.4,11.1,22.46,2,5,40,23,0,8.9,6.2,2.7,2017,REG,17,2017123107
1170,M.Bryant,Martavis Bryant,PIT,WR,8.5,3,10.7,36.28,6,7,85.71,65,0,3.7,4.2,-0.5,2017,REG,17,2017123109
1171,K.Wright,Kendall Wright,CHI,WR,8.4,3.5,2.6,7.76,5,8,62.5,29,0,3.9,4.1,-0.2,2017,REG,17,2017123105
1172,G.Everett,Gerald Everett,LA,TE,8.4,5.5,7.6,19.17,3,6,50,16,0,2.3,3.6,-1.3,2017,REG,17,2017123114
1173,T.Ginn,Ted Ginn,NO,WR,8.3,3,14.1,34.7,3,6,50,33,0,3.4,5.3,-1.9,2017,REG,17,2017123110
1174,C.Coleman,Corey Coleman,CLE,WR,8.1,1.5,17.4,32.37,1,6,16.67,18,0,-0.5,0.3,-0.8,2017,REG,17,2017123109
1175,G.Olsen,Greg Olsen,CAR,TE,8,2.2,11.8,32.18,1,9,11.11,10,0,0.2,0,0.2,2017,REG,17,2017123100
1176,B.Watson,Benjamin Watson,BAL,TE,8,5.1,4.2,13.46,7,10,70,61,0,6.6,6.9,-0.3,2017,REG,17,2017123101
1177,K.Stills,Kenny Stills,MIA,WR,7.7,3.3,13.2,31.5,3,7,42.86,34,0,1,1.4,-0.4,2017,REG,17,2017123104
1178,T.Austin,Tavon Austin,LA,WR,7.6,3.3,8.9,18.6,3,5,60,14,0,6.5,5.7,0.8,2017,REG,17,2017123114
1179,R.Switzer,Ryan Switzer,DAL,WR,7.5,3,4.9,11.13,4,5,80,32,0,4.2,5.1,-0.9,2017,REG,17,2017123108
1180,J.Gordon,Josh Gordon,CLE,WR,7.5,2.2,17.7,38.21,4,7,57.14,115,0,11.4,7.4,4,2017,REG,17,2017123109
1181,J.Bellamy,Josh Bellamy,CHI,WR,7.5,3,15.1,28.07,1,5,20,30,0,26.2,19,7.2,2017,REG,17,2017123105
1182,M.Thomas,Michael Thomas,NO,WR,7.5,3.7,9.2,30.3,6,8,75,94,0,6.6,5.9,0.7,2017,REG,17,2017123110
1183,M.Sanu,Mohamed Sanu,ATL,WR,7.5,3.4,5.2,20.38,7,11,63.64,71,0,8.3,6.3,2,2017,REG,17,2017123100
1184,N.Sterling,Neal Sterling,NYJ,WR,7.4,3,8.2,23.64,5,8,62.5,74,0,8.3,7.9,0.4,2017,REG,17,2017123106
1185,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,7.3,2,12,58.55,9,10,90,143,1,4.2,2,2.2,2017,REG,17,2017123109
1186,M.Hollins,Mack Hollins,PHI,WR,7.2,4.2,8.5,23.95,3,5,60,25,0,2.2,2.9,-0.8,2017,REG,17,2017123108
1187,D.Westbrook,Dede Westbrook,JAX,WR,7,2.2,16.5,44.08,1,9,11.11,9,0,4.3,1.4,2.9,2017,REG,17,2017123111
1188,D.Funchess,Devin Funchess,CAR,WR,7,1.3,19.7,35.78,2,6,33.33,48,1,3.3,2.9,0.4,2017,REG,17,2017123100
1189,D.Bryant,Dez Bryant,DAL,WR,6.9,2.5,10,36.06,3,8,37.5,24,0,6.6,5.2,1.4,2017,REG,17,2017123108
1190,A.Gates,Antonio Gates,LAC,TE,6.9,1.8,11.6,21.83,4,6,66.67,46,0,2.1,2.2,-0.1,2017,REG,17,2017123113
1191,K.Allen,Keenan Allen,LAC,WR,6.8,3.1,9.5,35.83,9,12,75,133,1,6.9,5.3,1.6,2017,REG,17,2017123113
1192,J.Jones,Julio Jones,ATL,WR,6.8,2.8,13.9,55,5,11,45.45,80,0,8.2,5,3.2,2017,REG,17,2017123100
1193,S.Roberts,Seth Roberts,OAK,WR,6.8,3.4,3.1,8.76,5,6,83.33,48,0,6.4,4.3,2.1,2017,REG,17,2017123113
1194,K.Cole,Keelan Cole,JAX,WR,6.5,1.5,10,23.76,4,8,50,33,0,1.8,2.3,-0.5,2017,REG,17,2017123111
1195,D.Baldwin,Doug Baldwin,SEA,WR,6.5,2.5,19.6,47.11,4,5,80,90,2,1.6,2,-0.4,2017,REG,17,2017123115
1196,E.Ebron,Eric Ebron,DET,TE,6.5,3.5,11.6,30.58,1,6,16.67,9,0,8.2,8.7,-0.5,2017,REG,17,2017123102
1197,T.Boyd,Tyler Boyd,CIN,WR,6.2,2,9.1,21.19,5,7,71.43,91,1,6.9,5.7,1.2,2017,REG,17,2017123101
1198,J.Grant,Jakeem Grant,MIA,WR,6.2,4.1,4.8,8.11,3,5,60,26,0,9,5.2,3.8,2017,REG,17,2017123104
1199,E.Decker,Eric Decker,TEN,WR,6.1,3.9,10.9,41.83,3,6,50,18,0,1.9,1.6,0.3,2017,REG,17,2017123111
1200,C.Godwin,Chris Godwin,TB,WR,6,2.2,13.8,29.22,7,12,58.33,111,1,4.6,2.8,1.8,2017,REG,17,2017123110
1201,A.Wilson,Albert Wilson,KC,WR,5.9,4.2,5.9,25.84,10,11,90.91,147,0,8.7,8.7,0,2017,REG,17,2017123112
1202,A.Humphries,Adam Humphries,TB,WR,5.7,3.6,9.7,18.81,7,11,63.64,102,0,9.3,8.2,1.1,2017,REG,17,2017123110
1203,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5.7,2.3,6.6,23.31,8,13,61.54,55,0,2.1,3.7,-1.6,2017,REG,17,2017123115
1204,J.Kearse,Jermaine Kearse,NYJ,WR,5.6,3.7,3.5,8.74,5,7,71.43,59,0,8.4,5.1,3.2,2017,REG,17,2017123106
1205,M.Evans,Mike Evans,TB,WR,5.6,1.4,16.1,37.01,5,13,38.46,55,0,0.2,1.9,-1.7,2017,REG,17,2017123110
1206,B.Cooks,Brandin Cooks,NE,WR,5.5,2.9,16.1,45.91,5,11,45.45,79,1,3.2,3.9,-0.7,2017,REG,17,2017123106
1207,D.Walker,Delanie Walker,TEN,TE,5.4,1.3,7.5,24.09,3,5,60,19,0,0.1,1.4,-1.3,2017,REG,17,2017123111
1208,C.Clay,Charles Clay,BUF,TE,5.4,4.6,5.4,22.67,6,8,75,64,0,7.3,9.5,-2.3,2017,REG,17,2017123104
1209,M.Wallace,Mike Wallace,BAL,WR,5.3,2.5,13.1,54.37,5,13,38.46,40,1,3.3,2.9,0.5,2017,REG,17,2017123101
1210,J.Reynolds,Josh Reynolds,LA,WR,5.3,1.5,7.4,18.56,2,6,33.33,16,0,1.1,1.2,-0.1,2017,REG,17,2017123114
1211,H.Sharp,Hunter Sharp,NYG,WR,5.1,2.5,10,30.99,3,6,50,29,1,3.2,4.4,-1.2,2017,REG,17,2017123107
1212,G.Tate,Golden Tate,DET,WR,5.1,5,2.6,8.17,7,7,100,104,1,12.2,10.6,1.6,2017,REG,17,2017123102
1213,S.Diggs,Stefon Diggs,MIN,WR,5.1,2.4,6.1,15.31,6,6,100,65,1,5.7,3.1,2.6,2017,REG,17,2017123105
1214,D.Robinson,Demarcus Robinson,KC,WR,5,2.6,11.3,44.8,4,10,40,31,0,0.5,1.7,-1.3,2017,REG,17,2017123112
1215,C.Brate,Cameron Brate,TB,TE,5,2.7,9.4,8.33,3,5,60,37,0,3.6,2.3,1.2,2017,REG,17,2017123110
1216,B.Fowler,Bennie Fowler,DEN,WR,4.8,3.3,11.7,24.49,4,6,66.67,56,0,3.1,3.5,-0.5,2017,REG,17,2017123112
1217,A.Hurns,Allen Hurns,JAX,WR,4.8,2.6,8.7,12.93,3,5,60,38,0,6.4,6.8,-0.3,2017,REG,17,2017123111
1218,G.Kittle,George Kittle,SF,TE,4.7,3.3,6,13.92,4,6,66.67,100,0,20.2,11.9,8.4,2017,REG,17,2017123114
1219,A.Thielen,Adam Thielen,MIN,WR,4.6,3.2,7.5,21.87,6,7,85.71,61,0,3.2,3.4,-0.2,2017,REG,17,2017123105
1220,R.Cobb,Randall Cobb,GB,WR,4.6,3.4,5.2,17.87,4,6,66.67,45,1,8,6.9,1.1,2017,REG,17,2017123102
1221,J.Graham,Jimmy Graham,SEA,TE,4.6,3.1,3.3,9.57,3,6,50,45,0,10.1,9.1,1,2017,REG,17,2017123115
1222,J.Landry,Jarvis Landry,MIA,WR,4.6,3,4.6,15.76,9,10,90,92,1,6.6,4.5,2.1,2017,REG,17,2017123104
1223,J.Taylor,Jordan Taylor,DEN,WR,4.6,1.7,11.5,32.22,6,8,75,65,0,2.3,2.3,-0.1,2017,REG,17,2017123112
1224,J.Crowder,Jamison Crowder,WAS,WR,4.4,1.5,5.1,14.63,3,7,42.86,25,0,0.9,1.6,-0.7,2017,REG,17,2017123107
1225,A.Cooper,Amari Cooper,OAK,WR,4.3,4.3,17,47.82,3,6,50,115,1,18.1,11,7.1,2017,REG,17,2017123113
1226,D.Inman,Dontrelle Inman,CHI,WR,4.3,2.4,16.1,60.02,5,10,50,94,0,3.3,4.6,-1.4,2017,REG,17,2017123105
1227,D.Thomas,Demaryius Thomas,DEN,WR,4.1,2.8,6.5,18.04,6,8,75,57,1,5,5.3,-0.3,2017,REG,17,2017123112
1228,T.Hilton,T.Y. Hilton,IND,WR,4.1,3.3,10.1,33.1,3,6,50,14,0,2.9,5.4,-2.4,2017,REG,17,2017123103
1229,D.Parker,DeVante Parker,MIA,WR,4,3,9.5,22.62,6,7,85.71,64,0,4.4,3.8,0.6,2017,REG,17,2017123104
1230,A.Green,A.J. Green,CIN,WR,3.9,2,14.3,47.31,2,10,20,17,0,4,4.2,-0.2,2017,REG,17,2017123101
1231,C.Hamilton,Cobi Hamilton,HOU,WR,3.8,1,17.1,35.61,1,5,20,8,0,4.4,3.9,0.6,2017,REG,17,2017123103
1232,T.Kroft,Tyler Kroft,CIN,TE,3.5,2.5,6.7,17.68,6,8,75,53,2,4.3,2.8,1.5,2017,REG,17,2017123101
1233,J.Doctson,Josh Doctson,WAS,WR,3.3,1.1,12.7,51.66,4,10,40,37,0,0.4,1.5,-1.1,2017,REG,17,2017123107
1234,D.Amendola,Danny Amendola,NE,WR,3.1,2.6,9,16.26,4,7,57.14,43,0,3.9,3.5,0.5,2017,REG,17,2017123106
1235,R.Ellison,Rhett Ellison,NYG,TE,2.8,2.2,5.7,17.58,5,6,83.33,63,0,7.6,6,1.6,2017,REG,17,2017123107
1236,J.Doyle,Jack Doyle,IND,TE,2.5,2.5,5.8,15.99,4,5,80,38,1,4.1,3.8,0.3,2017,REG,17,2017123103
1237,M.Jones,Marvin Jones,DET,WR,2.4,2.6,15.3,33.67,4,5,80,81,1,5.6,4.3,1.4,2017,REG,17,2017123102
